year,event_date_start,event_date_end,province,municipality,commodity,disaster_type_raw,disaster_category,disaster_name,area_partially_damaged_ha,area_totally_damaged_ha,area_total_affected_ha,farmers_affected,losses_php_production_cost,losses_php_farm_gate,losses_php_grand_total,sanitation_remarks
2010,2009-12-01,2010-03-15,ILOILO,Sara,Corn,FLOODING / TYPHOON / DRY SPELL,DRY SPELL,El Niño,1200.0,0.0,1200.0,895.0,0.0,28800000.0,28800000.0,Start date assumed as 1st of month.
2010,2009-12-01,2010-03-15,ILOILO,Lemery,Corn,FLOODING / TYPHOON / DRY SPELL,DRY SPELL,El Niño,780.0,0.0,780.0,1140.0,0.0,9360000.0,9360000.0,Start date assumed as 1st of month.
2010,2009-12-01,2010-03-15,ILOILO,City of Passi,Corn,FLOODING / TYPHOON / DRY SPELL,DRY SPELL,El Niño,400.0,0.0,400.0,320.0,0.0,6000000.0,6000000.0,Start date assumed as 1st of month.
2010,2009-12-01,2010-03-15,NEGROS OCCIDENTAL,Hinoba-an,Rice,FLOODING / TYPHOON / DRY SPELL,DRY SPELL,El Niño,323.27,100.7,423.97,349.0,1755652.8,2372580.0,4128232.8,Start date assumed as 1st of month.
2010,2009-12-01,2010-03-15,NEGROS OCCIDENTAL,City of San Carlos,Rice,FLOODING / TYPHOON / DRY SPELL,DRY SPELL,El Niño,98.0,0.0,98.0,55.0,187200.0,676200.0,863400.0,Start date assumed as 1st of month.
2010,2009-12-01,2010-03-15,NEGROS OCCIDENTAL,Toboso,Rice,FLOODING / TYPHOON / DRY SPELL,DRY SPELL,El Niño,138.0,0.0,138.0,138.0,129600.0,1234800.0,1364400.0,Start date assumed as 1st of month.
2010,2009-12-01,2010-03-15,NEGROS OCCIDENTAL,City of Bago,Rice,FLOODING / TYPHOON / DRY SPELL,DRY SPELL,El Niño,45.0,0.0,45.0,35.0,163363.36,0.0,163363.36,Start date assumed as 1st of month.
2010,2009-12-01,2010-03-15,NEGROS OCCIDENTAL,City of Sagay,Rice,FLOODING / TYPHOON / DRY SPELL,DRY SPELL,El Niño,14.0,0.0,14.0,26.0,22500.0,218120.0,240620.0,Start date assumed as 1st of month.
2010,2009-12-01,2010-03-15,NEGROS OCCIDENTAL,Murcia,Rice,FLOODING / TYPHOON / DRY SPELL,DRY SPELL,El Niño,73.0,0.0,73.0,75.0,48000.0,1201200.0,1249200.0,Start date assumed as 1st of month.
2010,2009-12-01,2010-03-15,NEGROS OCCIDENTAL,Hinigaran,Rice,FLOODING / TYPHOON / DRY SPELL,DRY SPELL,El Niño,87.16,0.0,87.16,123.0,0.0,2562504.0,2562504.0,Start date assumed as 1st of month.
2010,2009-12-01,2010-03-15,NEGROS OCCIDENTAL,Binalbagan,Rice,FLOODING / TYPHOON / DRY SPELL,DRY SPELL,El Niño,36.0,0.0,36.0,183.0,0.0,1270080.0,1270080.0,Start date assumed as 1st of month.
2010,2009-12-01,2010-03-15,NEGROS OCCIDENTAL,City of Himamaylan,Rice,FLOODING / TYPHOON / DRY SPELL,DRY SPELL,El Niño,171.02,6.55,177.57,176.0,46200.0,3252706.8,3298906.8,Start date assumed as 1st of month.
2010,2009-12-01,2010-03-15,NEGROS OCCIDENTAL,City of Kabankalan,Rice,FLOODING / TYPHOON / DRY SPELL,DRY SPELL,El Niño,201.0,0.0,201.0,164.0,440526.32,157500.0,598026.32,Start date assumed as 1st of month.
2010,2009-12-01,2010-03-15,NEGROS OCCIDENTAL,City of Sipalay,Rice,FLOODING / TYPHOON / DRY SPELL,DRY SPELL,El Niño,10.5,13.45,23.95,26.0,129600.0,586600.0,716200.0,Start date assumed as 1st of month.
2010,2009-12-01,2010-03-15,NEGROS OCCIDENTAL,Cauayan,Rice,FLOODING / TYPHOON / DRY SPELL,DRY SPELL,El Niño,0.0,1.0,1.0,2.0,0.0,35000.0,35000.0,Start date assumed as 1st of month.
2010,2009-12-01,2010-03-15,NEGROS OCCIDENTAL,Pontevedra,Rice,FLOODING / TYPHOON / DRY SPELL,DRY SPELL,El Niño,45.0,0.0,45.0,30.0,0.0,1260000.0,1260000.0,Start date assumed as 1st of month.
2010,2009-12-01,2010-03-15,NEGROS OCCIDENTAL,Pontevedra,Corn,FLOODING / TYPHOON / DRY SPELL,DRY SPELL,El Niño,0.0,7.0,7.0,7.0,70000.0,0.0,70000.0,Start date assumed as 1st of month.
2010,2009-12-01,2010-03-15,NEGROS OCCIDENTAL,Ilog,Corn,FLOODING / TYPHOON / DRY SPELL,DRY SPELL,El Niño,7.0,0.0,7.0,12.0,7000.0,0.0,7000.0,Start date assumed as 1st of month.
2010,2009-12-01,2010-03-15,NEGROS OCCIDENTAL,City of Kabankalan,Corn,FLOODING / TYPHOON / DRY SPELL,DRY SPELL,El Niño,12.0,0.0,12.0,15.0,30000.0,0.0,30000.0,Start date assumed as 1st of month.
2010,2009-12-01,2010-03-15,NEGROS OCCIDENTAL,Hinoba-an,Corn,FLOODING / TYPHOON / DRY SPELL,DRY SPELL,El Niño,83.63,27.88,111.51,140.0,334780.0,632970.0,967750.0,Start date assumed as 1st of month.
2010,2009-12-01,2010-03-15,NEGROS OCCIDENTAL,City of Sipalay,Corn,FLOODING / TYPHOON / DRY SPELL,DRY SPELL,El Niño,0.0,15.6,15.6,23.0,84000.0,299520.0,383520.0,Start date assumed as 1st of month.
2010,2009-12-01,2010-03-15,NEGROS OCCIDENTAL,La Castellana,Corn,FLOODING / TYPHOON / DRY SPELL,DRY SPELL,El Niño,0.0,4.0,4.0,6.0,0.0,182000.0,182000.0,Start date assumed as 1st of month.
2010,2009-12-01,2010-03-15,NEGROS OCCIDENTAL,Murcia,Corn,FLOODING / TYPHOON / DRY SPELL,DRY SPELL,El Niño,44.0,0.0,44.0,45.0,0.0,1959360.0,1959360.0,Start date assumed as 1st of month.
2010,2009-12-01,2010-03-15,NEGROS OCCIDENTAL,Calatrava,Corn,FLOODING / TYPHOON / DRY SPELL,DRY SPELL,El Niño,36.0,0.0,36.0,51.0,0.0,228150.0,228150.0,Start date assumed as 1st of month.
2010,2009-12-01,2010-03-15,NEGROS OCCIDENTAL,City of Escalante,Corn,FLOODING / TYPHOON / DRY SPELL,DRY SPELL,El Niño,38.0,0.0,38.0,27.0,0.0,728000.0,728000.0,Start date assumed as 1st of month.
2010,2009-12-01,2010-03-15,NEGROS OCCIDENTAL,Don Salvador Benedicto,Corn,FLOODING / TYPHOON / DRY SPELL,DRY SPELL,El Niño,0.0,6.0,6.0,4.0,0.0,124800.0,124800.0,Start date assumed as 1st of month.
2010,2009-12-01,2010-03-15,NEGROS OCCIDENTAL,Cauayan,Corn,FLOODING / TYPHOON / DRY SPELL,DRY SPELL,El Niño,77.0,0.0,77.0,88.0,0.0,798200.0,798200.0,Start date assumed as 1st of month.
2010,2009-12-01,2010-03-15,NEGROS OCCIDENTAL,City of San Carlos,Corn,FLOODING / TYPHOON / DRY SPELL,DRY SPELL,El Niño,141.0,0.0,141.0,135.0,224583.33,291200.0,515783.33,Start date assumed as 1st of month.
2010,2009-12-01,2010-03-15,NEGROS OCCIDENTAL,,Livestock and Poultry,FLOODING / TYPHOON / DRY SPELL,DRY SPELL,El Niño,0.0,0.0,4219.0,161.0,226440.0,1850420.0,2076860.0,Start date assumed as 1st of month.
2011,2011-11-15,2011-11-17,AKLAN,Ibajay,Rice,FLOODING / TYPHOON / DRY SPELL,SHEARLINE,Shearline induced Flash Flooding,85.0,15.0,100.0,135.0,136500.0,315375.0,451875.0,"Parsed from 'Month Day-Day, Year' format."
2011,2011-11-15,2011-11-17,AKLAN,Madalag,Rice,FLOODING / TYPHOON / DRY SPELL,SHEARLINE,Shearline induced Flash Flooding,0.0,14.0,14.0,35.0,76678.0,0.0,76678.0,"Parsed from 'Month Day-Day, Year' format."
2011,2011-11-15,2011-11-17,AKLAN,Altavas,Rice,FLOODING / TYPHOON / DRY SPELL,SHEARLINE,Shearline induced Flash Flooding,0.0,15.0,15.0,210.0,82155.0,0.0,82155.0,"Parsed from 'Month Day-Day, Year' format."
2011,2011-11-15,2011-11-17,AKLAN,Madalag,Corn,FLOODING / TYPHOON / DRY SPELL,SHEARLINE,Shearline induced Flash Flooding,0.0,7.5,7.5,7.0,75000.0,0.0,75000.0,"Parsed from 'Month Day-Day, Year' format."
2011,2011-11-15,2011-11-17,AKLAN,Ibajay,Corn,FLOODING / TYPHOON / DRY SPELL,SHEARLINE,Shearline induced Flash Flooding,35.0,15.0,50.0,15.0,217307.69,0.0,217307.69,"Parsed from 'Month Day-Day, Year' format."
2011,2011-11-15,2011-11-17,CAPIZ,Cuartero,Rice,FLOODING / TYPHOON / DRY SPELL,SHEARLINE,Shearline induced Flash Flooding,53.0,9.0,62.0,55.0,81701.82,0.0,81701.82,"Parsed from 'Month Day-Day, Year' format."
2011,2011-11-15,2011-11-17,CAPIZ,Dao,Rice,FLOODING / TYPHOON / DRY SPELL,SHEARLINE,Shearline induced Flash Flooding,210.0,54.0,264.0,170.0,315561.56,1267300.0,1582861.56,"Parsed from 'Month Day-Day, Year' format."
2011,2011-11-15,2011-11-17,CAPIZ,Jamindan,Rice,FLOODING / TYPHOON / DRY SPELL,SHEARLINE,Shearline induced Flash Flooding,43.0,12.0,55.0,55.0,86493.15,110200.0,196693.15,"Parsed from 'Month Day-Day, Year' format."
2011,2011-11-15,2011-11-17,CAPIZ,Ma-ayon,Rice,FLOODING / TYPHOON / DRY SPELL,SHEARLINE,Shearline induced Flash Flooding,66.0,1.0,67.0,59.0,8785.71,53650.0,62435.71,"Parsed from 'Month Day-Day, Year' format."
2011,2011-11-15,2011-11-17,CAPIZ,Mambusao,Rice,FLOODING / TYPHOON / DRY SPELL,SHEARLINE,Shearline induced Flash Flooding,168.0,52.0,220.0,233.0,229600.0,1457250.0,1686850.0,"Parsed from 'Month Day-Day, Year' format."
2011,2011-11-15,2011-11-17,CAPIZ,Sigma,Rice,FLOODING / TYPHOON / DRY SPELL,SHEARLINE,Shearline induced Flash Flooding,195.0,105.0,300.0,258.0,681835.62,1645750.0,2327585.62,"Parsed from 'Month Day-Day, Year' format."
2011,2011-11-15,2011-11-17,CAPIZ,Panitan,Rice,FLOODING / TYPHOON / DRY SPELL,SHEARLINE,Shearline induced Flash Flooding,128.0,46.0,174.0,141.0,258366.49,929450.0,1187816.49,"Parsed from 'Month Day-Day, Year' format."
2011,2011-11-15,2011-11-17,CAPIZ,Pontevedra,Rice,FLOODING / TYPHOON / DRY SPELL,SHEARLINE,Shearline induced Flash Flooding,93.0,27.0,120.0,104.0,134364.13,643220.0,777584.13,"Parsed from 'Month Day-Day, Year' format."
2011,2011-11-15,2011-11-17,CAPIZ,Panay,Rice,FLOODING / TYPHOON / DRY SPELL,SHEARLINE,Shearline induced Flash Flooding,94.0,10.0,104.0,93.0,25558.44,585800.0,611358.44,"Parsed from 'Month Day-Day, Year' format."
2011,2011-11-15,2011-11-17,CAPIZ,Dumalag,Corn,FLOODING / TYPHOON / DRY SPELL,SHEARLINE,Shearline induced Flash Flooding,0.0,7.5,7.5,7.0,75000.0,0.0,75000.0,"Parsed from 'Month Day-Day, Year' format."
2011,2011-11-15,2011-11-17,CAPIZ,President Roxas,Corn,FLOODING / TYPHOON / DRY SPELL,SHEARLINE,Shearline induced Flash Flooding,35.0,15.0,50.0,15.0,217307.69,0.0,217307.69,"Parsed from 'Month Day-Day, Year' format."
2011,2011-11-15,2011-11-17,CAPIZ,Sigma,HVC,FLOODING / TYPHOON / DRY SPELL,SHEARLINE,Shearline induced Flash Flooding,5.3,0.0,5.3,258.0,0.0,58950.0,58950.0,"Parsed from 'Month Day-Day, Year' format."
2011,2011-11-15,2011-11-17,CAPIZ,Dumalag,HVC,FLOODING / TYPHOON / DRY SPELL,SHEARLINE,Shearline induced Flash Flooding,10.0,0.0,10.0,33.0,0.0,120000.0,120000.0,"Parsed from 'Month Day-Day, Year' format."
2011,2011-11-15,2011-11-17,CAPIZ,President Roxas,HVC,FLOODING / TYPHOON / DRY SPELL,SHEARLINE,Shearline induced Flash Flooding,16.0,4.0,20.0,30.0,0.0,276000.0,276000.0,"Parsed from 'Month Day-Day, Year' format."
2011,2011-11-15,2011-11-17,NEGROS OCCIDENTAL,San Enrique,Rice,FLOODING / TYPHOON / DRY SPELL,SHEARLINE,Shearline induced Flash Flooding,118.09,0.0,118.09,132.0,98640.0,64508.4,163148.4,"Parsed from 'Month Day-Day, Year' format."
2011,2011-10-12,2011-10-12,CAPIZ,Panitan,Rice,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ramon 2011 induced Flash Flooding,274.8,511.2,786.0,0.0,3555736.32,16968710.0,20524446.32,Parsed as a single day event.
2011,2011-10-12,2011-10-12,CAPIZ,Panay,Rice,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ramon 2011 induced Flash Flooding,0.0,305.6,305.6,0.0,2959000.0,1525854.0,4484854.0,Parsed as a single day event.
2011,2011-10-12,2011-10-12,CAPIZ,Pontevedra,Rice,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ramon 2011 induced Flash Flooding,265.0,416.0,681.0,1448.0,2903144.77,9054950.0,11958094.77,Parsed as a single day event.
2011,2011-10-12,2011-10-12,CAPIZ,City of Roxas,Rice,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ramon 2011 induced Flash Flooding,499.0,0.0,499.0,441.0,655890.8,1374480.0,2030370.8,Parsed as a single day event.
2011,2011-10-12,2011-10-12,CAPIZ,Pilar,Rice,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ramon 2011 induced Flash Flooding,910.0,0.0,910.0,0.0,1798104.58,62100.0,1860204.58,Parsed as a single day event.
2011,2011-10-12,2011-10-12,CAPIZ,Ma-ayon,Rice,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ramon 2011 induced Flash Flooding,383.0,0.0,383.0,0.0,427565.22,439875.0,867440.22,Parsed as a single day event.
2011,2011-10-12,2011-10-12,CAPIZ,President Roxas,Rice,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ramon 2011 induced Flash Flooding,65.0,10.0,75.0,0.0,304368.93,0.0,304368.93,Parsed as a single day event.
2011,2011-10-12,2011-10-12,CAPIZ,Sigma,Rice,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ramon 2011 induced Flash Flooding,172.0,358.0,530.0,0.0,2545400.0,7615500.0,10160900.0,Parsed as a single day event.
2011,2011-10-12,2011-10-12,CAPIZ,Ivisan,Rice,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ramon 2011 induced Flash Flooding,25.0,45.0,70.0,0.0,385191.64,537375.0,922566.64,Parsed as a single day event.
2011,2011-10-12,2011-10-12,CAPIZ,Mambusao,Rice,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ramon 2011 induced Flash Flooding,232.0,0.0,232.0,180.0,121523.81,5602800.0,5724323.81,Parsed as a single day event.
2011,2011-10-12,2011-10-12,CAPIZ,Sapian,Rice,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ramon 2011 induced Flash Flooding,372.0,0.0,372.0,0.0,119245.4,9672420.0,9791665.4,Parsed as a single day event.
2011,2011-10-12,2011-10-12,CAPIZ,Dumarao,Rice,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ramon 2011 induced Flash Flooding,150.0,0.0,150.0,0.0,150000.0,0.0,150000.0,Parsed as a single day event.
2011,2011-10-12,2011-10-12,CAPIZ,Dao,Rice,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ramon 2011 induced Flash Flooding,273.0,0.0,273.0,250.0,600600.0,0.0,600600.0,Parsed as a single day event.
2011,2011-10-12,2011-10-12,CAPIZ,Jamindan,Rice,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Ramon 2011 induced Flash Flooding,30.7,0.0,30.7,0.0,170138.93,0.0,170138.93,Parsed as a single day event.
2011,2011-07-01,2011-08-15,CAPIZ,Cuartero,Rice,PEST INFESTATION,RODENT INFESTATION,Rat Infestation,51.2,1.3,52.5,57.0,0.0,111240.0,111240.0,Parsed as a standard date range.
2011,2011-07-01,2011-08-15,CAPIZ,Dao,Rice,PEST INFESTATION,RODENT INFESTATION,Rat Infestation,10.5,0.0,10.5,10.0,0.0,12555.0,12555.0,Parsed as a standard date range.
2011,2011-07-01,2011-08-15,CAPIZ,Dumalag,Rice,PEST INFESTATION,RODENT INFESTATION,Rat Infestation,26.2,0.8,27.0,28.0,0.0,59940.0,59940.0,Parsed as a standard date range.
2011,2011-07-01,2011-08-15,CAPIZ,Dumarao,Rice,PEST INFESTATION,RODENT INFESTATION,Rat Infestation,14.7,0.3,15.0,17.0,0.0,25920.0,25920.0,Parsed as a standard date range.
2011,2011-07-01,2011-08-15,CAPIZ,Jamindan,Rice,PEST INFESTATION,RODENT INFESTATION,Rat Infestation,87.0,1.5,88.5,95.0,0.0,138105.0,138105.0,Parsed as a standard date range.
2011,2011-07-01,2011-08-15,CAPIZ,Ma-ayon,Rice,PEST INFESTATION,RODENT INFESTATION,Rat Infestation,7.0,0.0,7.0,8.0,0.0,5670.0,5670.0,Parsed as a standard date range.
2011,2011-07-01,2011-08-15,CAPIZ,Mambusao,Rice,PEST INFESTATION,RODENT INFESTATION,Rat Infestation,84.0,1.0,85.0,90.0,0.0,132975.0,132975.0,Parsed as a standard date range.
2011,2011-07-01,2011-08-15,CAPIZ,Sigma,Rice,PEST INFESTATION,RODENT INFESTATION,Rat Infestation,108.5,1.5,110.0,110.0,0.0,165510.0,165510.0,Parsed as a standard date range.
2011,2011-07-01,2011-08-15,CAPIZ,Panay,Rice,PEST INFESTATION,RODENT INFESTATION,Rat Infestation,104.0,1.0,105.0,110.0,0.0,137160.0,137160.0,Parsed as a standard date range.
2011,2011-07-01,2011-08-15,CAPIZ,Panitan,Rice,PEST INFESTATION,RODENT INFESTATION,Rat Infestation,79.0,1.0,80.0,85.0,0.0,123525.0,123525.0,Parsed as a standard date range.
2011,2011-07-01,2011-08-15,CAPIZ,Pontevedra,Rice,PEST INFESTATION,RODENT INFESTATION,Rat Infestation,67.2,0.8,68.0,75.0,0.0,88830.0,88830.0,Parsed as a standard date range.
2011,2011-07-01,2011-08-15,CAPIZ,Tapaz,Rice,PEST INFESTATION,RODENT INFESTATION,Rat Infestation,128.5,1.5,130.0,130.0,0.0,147825.0,147825.0,Parsed as a standard date range.
2011,2011-07-01,2011-08-15,CAPIZ,Sapian,Rice,PEST INFESTATION,RODENT INFESTATION,Rat Infestation,29.5,0.5,30.0,30.0,0.0,50085.0,50085.0,Parsed as a standard date range.
2011,2011-07-01,2011-08-15,ILOILO,Tigbauan,Rice,PEST INFESTATION,RODENT INFESTATION,Rat Infestation,40.0,0.0,40.0,10.0,39260.0,0.0,39260.0,Parsed as a standard date range.
2011,2011-07-01,2011-08-15,ILOILO,San Joaquin,Rice,PEST INFESTATION,RODENT INFESTATION,Rat Infestation,440.0,0.0,440.0,25.0,647790.0,0.0,647790.0,Parsed as a standard date range.
2011,2011-07-01,2011-08-15,ILOILO,Cabatuan,Rice,PEST INFESTATION,RODENT INFESTATION,Rat Infestation,282.0,0.0,282.0,195.0,250282.5,149701.2,399983.7,Parsed as a standard date range.
2011,2011-07-01,2011-08-15,ILOILO,Janiuay,Rice,PEST INFESTATION,RODENT INFESTATION,Rat Infestation,37.0,0.0,37.0,68.0,36904.4,3070.0,39974.4,Parsed as a standard date range.
2011,2011-07-01,2011-08-15,ILOILO,Lambunao,Rice,PEST INFESTATION,RODENT INFESTATION,Rat Infestation,36.0,0.0,36.0,107.0,25519.0,3300.0,28819.0,Parsed as a standard date range.
2011,2011-07-01,2011-08-15,ILOILO,Calinog,Rice,PEST INFESTATION,RODENT INFESTATION,Rat Infestation,38.0,0.0,38.0,41.0,28856.1,2750.0,31606.1,Parsed as a standard date range.
2011,2011-07-01,2011-08-15,ILOILO,Badiangan,Rice,PEST INFESTATION,RODENT INFESTATION,Rat Infestation,15.0,0.0,15.0,32.0,12759.5,1320.0,14079.5,Parsed as a standard date range.
2011,2011-07-01,2011-08-15,ILOILO,Maasin,Rice,PEST INFESTATION,RODENT INFESTATION,Rat Infestation,60.0,0.0,60.0,75.0,43186.0,29920.0,73106.0,Parsed as a standard date range.
2011,2011-07-01,2011-08-15,ILOILO,City of Passi,Rice,PEST INFESTATION,RODENT INFESTATION,Rat Infestation,148.0,0.0,148.0,173.0,71453.2,62700.0,134153.2,Parsed as a standard date range.
2011,2011-07-01,2011-08-15,ILOILO,San Enrique,Rice,PEST INFESTATION,RODENT INFESTATION,Rat Infestation,66.0,0.0,66.0,66.0,24733.8,40370.0,65103.8,Parsed as a standard date range.
2011,2011-07-01,2011-08-15,ILOILO,Dingle,Rice,PEST INFESTATION,RODENT INFESTATION,Rat Infestation,121.0,0.0,121.0,121.0,15115.1,11440.0,26555.1,Parsed as a standard date range.
2011,2011-07-01,2011-08-15,ILOILO,Zarraga,Rice,PEST INFESTATION,RODENT INFESTATION,Rat Infestation,78.0,0.0,78.0,72.0,25441.51,81510.0,106951.51,Parsed as a standard date range.
2011,2011-07-01,2011-08-15,ILOILO,Santa Barbara,Rice,PEST INFESTATION,RODENT INFESTATION,Rat Infestation,502.0,2.0,504.0,459.0,234185.9,442750.0,676935.9,Parsed as a standard date range.
2011,2011-07-01,2011-08-15,ILOILO,Pavia,Rice,PEST INFESTATION,RODENT INFESTATION,Rat Infestation,98.0,0.0,98.0,82.0,52019.5,68310.0,120329.5,Parsed as a standard date range.
2011,2011-07-01,2011-08-15,ILOILO,Mina,Rice,PEST INFESTATION,RODENT INFESTATION,Rat Infestation,107.0,0.0,107.0,98.0,60853.0,52250.0,113103.0,Parsed as a standard date range.
2011,2011-07-01,2011-08-15,ILOILO,Dumangas,Rice,PEST INFESTATION,RODENT INFESTATION,Rat Infestation,86.0,0.0,86.0,77.0,35373.26,0.0,35373.26,Parsed as a standard date range.
2011,2011-07-01,2011-08-15,ILOILO,Barotac Nuevo,Rice,PEST INFESTATION,RODENT INFESTATION,Rat Infestation,350.0,0.0,350.0,213.0,65878.28,297000.0,362878.28,Parsed as a standard date range.
2011,2011-07-01,2011-08-15,ILOILO,Anilao,Rice,PEST INFESTATION,RODENT INFESTATION,Rat Infestation,140.0,0.0,140.0,90.0,46169.76,132000.0,178169.76,Parsed as a standard date range.
2011,2011-07-01,2011-08-15,ILOILO,Oton,Rice,PEST INFESTATION,RODENT INFESTATION,Rat Infestation,498.0,0.0,498.0,328.0,728763.75,11880.0,740643.75,Parsed as a standard date range.
2011,2011-07-01,2011-08-15,ILOILO,Lemery,Rice,PEST INFESTATION,RODENT INFESTATION,Rat Infestation,323.0,0.0,323.0,308.0,15507.7,234080.0,249587.7,Parsed as a standard date range.
2011,2011-07-01,2011-08-15,ILOILO,Concepcion,Rice,PEST INFESTATION,RODENT INFESTATION,Rat Infestation,141.0,0.0,141.0,87.0,3238.95,113960.0,117198.95,Parsed as a standard date range.
2011,2011-07-01,2011-08-15,ILOILO,Banate,Rice,PEST INFESTATION,RODENT INFESTATION,Rat Infestation,301.0,0.0,301.0,176.0,9864.08,250910.0,260774.08,Parsed as a standard date range.
2011,2011-07-01,2011-08-15,ILOILO,Barotac Viejo,Rice,PEST INFESTATION,RODENT INFESTATION,Rat Infestation,200.0,0.0,200.0,115.0,0.0,173250.0,173250.0,Parsed as a standard date range.
2011,2011-07-01,2011-08-15,ILOILO,San Rafael,Rice,PEST INFESTATION,RODENT INFESTATION,Rat Infestation,285.0,0.0,285.0,190.0,11189.1,250800.0,261989.1,Parsed as a standard date range.
2011,2011-07-01,2011-08-15,ILOILO,Leganes,Rice,PEST INFESTATION,RODENT INFESTATION,Rat Infestation,50.0,0.0,50.0,55.0,34156.2,0.0,34156.2,Parsed as a standard date range.
2011,2011-07-01,2011-08-15,ILOILO,Duenas,Rice,PEST INFESTATION,RODENT INFESTATION,Rat Infestation,180.0,0.0,180.0,155.0,0.0,108000.0,108000.0,Parsed as a standard date range.
2011,2011-07-01,2011-08-15,ILOILO,Pototan,Rice,PEST INFESTATION,RODENT INFESTATION,Rat Infestation,48.0,3.0,51.0,1.0,6750.0,84480.0,91230.0,Parsed as a standard date range.
2011,2011-07-01,2011-08-15,ILOILO,Alimodian,Rice,PEST INFESTATION,RODENT INFESTATION,Rat Infestation,109.29,0.0,109.29,121.0,19476.89,9152.0,28628.89,Parsed as a standard date range.
2011,2011-07-01,2011-08-15,ILOILO,San Miguel,Rice,PEST INFESTATION,RODENT INFESTATION,Rat Infestation,158.0,0.0,158.0,134.0,40732.25,62700.0,103432.25,Parsed as a standard date range.
2011,2011-07-01,2011-08-15,ILOILO,Leon,Rice,PEST INFESTATION,RODENT INFESTATION,Rat Infestation,169.0,0.0,169.0,187.0,27683.21,28600.0,56283.21,Parsed as a standard date range.
2011,2011-07-01,2011-08-15,ILOILO,Ajuy,Rice,PEST INFESTATION,RODENT INFESTATION,Rat Infestation,178.0,0.0,178.0,116.0,25249.09,55000.0,80249.09,Parsed as a standard date range.
2011,2011-07-01,2011-08-15,ILOILO,Sara,Rice,PEST INFESTATION,RODENT INFESTATION,Rat Infestation,334.0,0.0,334.0,198.0,57123.3,185680.0,242803.3,Parsed as a standard date range.
2011,2011-09-26,2011-09-27,NEGROS OCCIDENTAL,Valladolid,Rice,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Pedring 2011 induced Flash Flooding,222.8,119.6,342.4,302.0,754560.0,946400.0,1700960.0,"Parsed from 'Month Day-Day, Year' format."
2011,2011-09-26,2011-09-27,NEGROS OCCIDENTAL,San Enrique,Rice,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Pedring 2011 induced Flash Flooding,279.7,0.0,279.7,34.0,16632.0,2068196.0,2084828.0,"Parsed from 'Month Day-Day, Year' format."
2011,2011-09-26,2011-09-27,NEGROS OCCIDENTAL,City of San Carlos,Rice,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Pedring 2011 induced Flash Flooding,222.0,0.0,222.0,236.0,76800.0,977600.0,1054400.0,"Parsed from 'Month Day-Day, Year' format."
2011,2011-09-26,2011-09-27,NEGROS OCCIDENTAL,Hinigaran,Rice,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Pedring 2011 induced Flash Flooding,10.7,0.0,10.7,10.0,53280.0,105534.0,158814.0,"Parsed from 'Month Day-Day, Year' format."
2011,2011-09-26,2011-09-27,NEGROS OCCIDENTAL,Toboso,Rice,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Pedring 2011 induced Flash Flooding,8.0,0.0,8.0,22.0,9600.0,0.0,9600.0,"Parsed from 'Month Day-Day, Year' format."
2011,2011-09-26,2011-09-27,NEGROS OCCIDENTAL,Toboso,HVC,FLOODING / TYPHOON / DRY SPELL,TROPICAL CYCLONE,TY Pedring 2011 induced Flash Flooding,0.0,4.0,4.0,10.0,0.0,630.0,630.0,"Parsed from 'Month Day-Day, Year' format."
2011,2011-02-05,2011-02-06,CAPIZ,Panitan,Rice,FLOODING / TYPHOON / DRY SPELL,NORTHEAST MONSOON,Enhanced Northeast Monsoon,452.0,148.0,600.0,615.0,26642.95,6573420.0,6600062.95,"Parsed from 'Month Day-Day, Year' format."
2011,2011-02-05,2011-02-06,CAPIZ,Ma-ayon,Rice,FLOODING / TYPHOON / DRY SPELL,NORTHEAST MONSOON,Enhanced Northeast Monsoon,225.0,55.0,280.0,290.0,16478.18,2319840.0,2336318.18,"Parsed from 'Month Day-Day, Year' format."
